,REC_CREATE_TIME,REC_CREATOR,REC_REVISE_TIME,REC_REVISOR,ARCHIVE_FLAG,WORKSHEET_NO,WHOLE_BACKLOG_CODE,UNIT_CODE,SG_SIGN,SG_STD,LACK_WT,OUT_THICK,OUT_WIDTH,EPST,NEST,BEGIN_TIME,FINISH_TIME,NLST,LPST,ORDER_NO,STATUS
567,,,,,,G16A970A01-1,IA,Z101,CF53,JX1753-2015-02,100.000000,55.000,0.000,20161026005630,20161026005830,20161106044527,20161106053645,20161101055906,20161125180703,G16A970A01,11
568,,,,,,G16A283C04-1,IA,Z101,15MnNi4MoA,JX1352-2014-03,40.000000,140.000,140.000,20161026002236,20161026005830,20161106045603,20161106051635,20161107171515,20161125214457,G16A283C04,11
569,,,,,,G16A455N01-1,IA,Z101,SCM420H,JX1222-2011-01,30.000000,140.000,140.000,20161026001657,20161026005830,20161106051635,20161106053158,20161101224624,20161125162802,G16A455N01,11
570,,,,,,G16A481B01-1,IA,Z101,SAE8620H,JX2423-2015-02,1.488000,140.000,140.000,20161026000050,20161026005830,20161106053158,20161106053244,20161107130617,20161125235355,G16A481B01,11
571,,,,,,G16A485B02-1,IA,Z101,SCM420H,JX173-2004-02,26.000000,140.000,140.000,20161026001441,20161026005830,20161106053244,20161106054605,20161029113031,20161125231428,G16A485B02,21
572,,,,,,G16A970A01-2,IA,Z101,CF53,JX1753-2015-02,100.000000,55.000,0.000,20161026005630,20161026005830,20161106053645,20161106062804,20161101041226,20161125180703,G16A970A01,11
573,,,,,,G16A496C01-1,IA,Z101,SAE8620H,JX1249-2013-02,75.000000,140.000,140.000,20161026004222,20161026005830,20161106054605,20161106062434,20161102001008,20161125132650,G16A496C01,21
574,,,,,,G16A570K04-1,IA,Z101,SAE8620H,JX483-2008-02,10.000000,120.000,0.000,20161026000539,20161026005830,20161106062434,20161106062941,20161026045800,20161125235356,G16A570K04,21
575,,,,,,GW64076A02-1,IA,Z101,SAE8620H,XCJS-864-2016-01,40.000000,55.000,0.000,20161026002236,20161026005830,20161106062804,20161106064835,20161026231630,20161125215137,GW64076A02,21
576,,,,,,G16A518A02-1,IA,Z101,DFS5218SH2,JX1672-2013-02,25.000000,120.000,0.000,20161026000000,20161026000000,20161106062941,20161106064231,20161026005657,20161125223512,G16A518A02,12
577,,,,,,GW64064A01-1,IA,Z101,SCM440H,XCJS-197-2007-01,100.000000,120.000,0.000,20161026005630,20161026005830,20161106064231,20161106073350,20161103001501,20161125172012,GW64064A01,21
578,,,,,,L161235A02-1,IA,Z101,42CrMoS4HHQT,JX2833-2016-01,55.000000,57.000,0.000,20161026003104,20161026005830,20161106064835,20161106071649,20161116035341,20161125002749,L161235A02,21
579,,,,,,G16B166A01-1,IA,Z101,XC45,JX337-2013-05,100.000000,55.000,0.000,20161026005630,20161026005830,20161106071649,20161106080807,20161103175815,20161125180703,G16B166A01,21
580,,,,,,GW64064A01-2,IA,Z101,SCM440H,XCJS-197-2007-01,20.000000,120.000,0.000,20161026001118,20161026005830,20161106073350,20161106074405,20161026095546,20161125224002,GW64064A01,21
581,,,,,,G16A319I03-1,IA,Z101,20MnCr5,JX519-2009-04,45.000000,120.000,0.000,20161026002525,20161026005830,20161106075421,20161106081727,20161027053159,20161125212722,G16A319I03,21
582,,,,,,GW64042D09-1,IA,Z101,AISI4140/42QT,XCJS-648-2015-04,20.000000,53.975,0.000,20161026001118,20161026005830,20161106080807,20161106081823,20161111042916,20161125161127,GW64042D09,21
583,,,,,,G16A776A01-1,IA,Z101,VW4227-Hay5,XCJS-709-2015-02,100.000000,100.000,0.000,20161026005630,20161026005830,20161106081727,20161106090845,20161106155251,20161125173249,G16A776A01,21
584,,,,,,GW64042D10-1,IA,Z101,AISI4140/42QT,XCJS-648-2015-04,20.000000,57.150,0.000,20161026001118,20161026005830,20161106081823,20161106082839,20161111031408,20161125161127,GW64042D10,21
585,,,,,,G16A343A01-1,IA,Z101,38MnVS,JX271-2004-02,100.000000,55.000,0.000,20161026005630,20161026005830,20161106083347,20161106092505,20161029185557,20161125185249,G16A343A01,11
586,,,,,,G16A776A01-2,IA,Z101,VW4227-Hay5,XCJS-709-2015-02,100.000000,100.000,0.000,20161026005630,20161026005830,20161106090845,20161106100004,20161106172545,20161125173249,G16A776A01,21
587,,,,,,G169943A02-1,IA,Z101,XC45,JX337-2013-05,100.000000,55.000,0.000,20161026005630,20161026005830,20161106092505,20161106101624,20161102035330,20161125180703,G169943A02,21
588,,,,,,G16A635A01-1,IA,Z101,38MnVS6,JX1570-2012-01,9.000000,105.000,0.000,20161026000505,20161026005830,20161106100004,20161106100441,20161026033208,20161125233221,G16A635A01,21
589,,,,,,G16A798C11-1,IA,Z101,SAE8620H,JX483-2008-02,60.000000,100.000,0.000,20161026003354,20161026005830,20161106100441,20161106103528,20161026124332,20161125232338,G16A798C11,11
590,,,,,,G16A228A01-1,IA,Z101,42CrMo4,JX230-2012-07,30.000000,56.000,0.000,20161026001657,20161026005830,20161106101624,20161106103147,20161026183145,20161125221406,G16A228A01,21
591,,,,,,G16A239B01-1,IA,Z101,VW4227hay2,XCJS-669-2014-01,100.000000,55.000,0.000,20161026005630,20161026005830,20161106103147,20161106112306,20161102145736,20161125182049,G16A239B01,21
592,,,,,,G16A632A06-1,IA,Z101,GCr15,GB/T18254-2002,20.000000,100.000,0.000,20161026001118,20161027005830,20161106103528,20161106104544,20161027012619,20161125234752,G16A632A06,21
593,,,,,,G16A940A02-1,IA,Z101,100CrMnSi6-4,S130024+FPL1.203,16.000000,100.000,0.000,20161026000902,20161027005830,20161106104544,20161106105356,20161107141143,20161125225803,G16A940A02,21
594,,,,,,G16A512A03-1,IA,Z101,100Cr6,S130000,30.000000,100.000,0.000,20161026001657,20161027005830,20161106105356,20161106110920,20161108001052,20161125220350,G16A512A03,21
595,,,,,,G16A531A01-1,IA,Z101,SKF3,XCJS-340-2009-01,35.000000,100.000,0.000,20161026001946,20161027005830,20161106110920,20161106112717,20161108084713,20161125214429,G16A531A01,21
596,,,,,,G16A496B01-1,IA,Z101,MS3007-5,JX2212-2015-01,16.344000,55.000,0.000,20161026000914,20161026005830,20161106112306,20161106113129,20161026054436,20161125230732,G16A496B01,11
597,,,,,,G16A052A01-1,IA,Z101,20MnCrS5 HayB,XCJS-831-2016-01,100.000000,100.000,0.000,20161026005630,20161026005830,20161106112717,20161106121836,20161102022036,20161125182049,G16A052A01,21
598,,,,,,G16A496B01-2,IA,Z101,MS3007-5,JX2212-2015-01,28.656000,55.000,0.000,20161026000000,20161026000000,20161106113129,20161106114611,20161026011941,20161125222801,G16A496B01,12
599,,,,,,G16A474E02-1,IA,Z101,40MnBH2,JX019-2016-03,100.000000,55.000,0.000,20161026005630,20161026005830,20161106114611,20161106123730,20161101074546,20161125182049,G16A474E02,21
600,,,,,,G16A597C01-1,IA,Z101,100CrMnSi6-4,S130024+FPL1.203,20.000000,100.000,0.000,20161026001118,20161027005830,20161106121836,20161106122852,20161107165644,20161125224233,G16A597C01,21
601,,,,,,G16A600A05-1,IA,Z101,GCr15,JX393-2016-04,100.000000,100.000,0.000,20161026005630,20161027005830,20161106122852,20161106132010,20161029220141,20161125225923,G16A600A05,21
602,,,,,,G16A474E02-2,IA,Z101,40MnBH2,JX019-2016-03,20.000000,55.000,0.000,20161026001118,20161026005830,20161106123730,20161106124746,20161026103256,20161125225209,G16A474E02,21
603,,,,,,G16A426C01-1,IA,Z101,CF53,JX1753-2015-02,26.616000,55.000,0.000,20161026001502,20161026005830,20161106124746,20161106130125,20161026162336,20161125222603,G16A426C01,11
604,,,,,,G16A399B01-1,IA,Z101,S55C,JX1573-2012-01,30.000000,55.000,0.000,20161026001657,20161027005830,20161106130125,20161106131649,20161108104144,20161125215943,G16A399B01,21
605,,,,,,G16A455D07-1,IA,Z101,C&U1,JX498-2012-02,59.360000,55.000,0.000,20161026003332,20161027005830,20161106131649,20161106134716,20161027133946,20161125232401,G16A455D07,21
606,,,,,,G16A600A06-1,IA,Z101,GCr15,JX393-2016-04,100.000000,105.000,0.000,20161026005630,20161027005830,20161106132010,20161106141129,20161029230218,20161125225923,G16A600A06,21
607,,,,,,G16A455D07-2,IA,Z101,C&U1,JX498-2012-02,40.640000,55.000,0.000,20161026000000,20161026000000,20161106134716,20161106140807,20161026004956,20161125233522,G16A455D07,12
608,,,,,,G16A455E04-1,IA,Z101,C&U1-T,JX498-2012-02,100.000000,55.000,0.000,20161026005630,20161027005830,20161106140807,20161106145926,20161030030443,20161125225923,G16A455E04,21
609,,,,,,G16A849A01-1,IA,Z101,DFS5218SH3,JX1672-2013-02,0.548000,100.000,0.000,20161026000018,20161026005830,20161106141129,20161106141146,20161026013527,20161125235808,G16A849A01,11
610,,,,,,GW64094A01-1,IA,Z101,41CrS4-hay1,XCJS-201-2016-06,100.000000,100.000,0.000,20161026005630,20161026005830,20161106141146,20161106150305,20161030201747,20161125171753,GW64094A01,21
611,,,,,,G16A455F06-1,IA,Z101,C&U2,JX114-2012-04,50.000000,55.000,0.000,20161026002815,20161027005830,20161106145926,20161106152505,20161027102056,20161125224941,G16A455F06,21
612,,,,,,G16B073A02-1,IA,Z101,ZF7B,XCJS-299-2008-01,40.000000,100.000,0.000,20161026002236,20161026005830,20161106150305,20161106152336,20161027011223,20161125214419,G16B073A02,21
613,,,,,,GW63991A01-1,IA,Z101,SCM440H,XCJS-851-2016-01,17.000000,105.000,0.000,20161026000936,20161026005830,20161106152336,20161106153219,20161026072739,20161125225202,GW63991A01,11
614,,,,,,G16A439A01-1,IA,Z101,C56E2,S130107,9.856000,55.000,0.000,20161026000000,20161026000000,20161106152505,20161106153009,20161026000133,20161125232822,G16A439A01,12
615,,,,,,G16A442A03-1,IA,Z101,SKF3,SKF D33-1 B10001,20.000000,55.000,0.000,20161026001118,20161027005830,20161106153009,20161106154024,20161107190933,20161125224233,G16A442A03,21
616,,,,,,GW63991A02-1,IA,Z101,SCM440H,XCJS-851-2016-01,17.000000,105.000,0.000,20161026000936,20161026005830,20161106153219,20161106154103,20161026071152,20161125225202,GW63991A02,11
617,,,,,,G16A228A03-1,IA,Z101,42CrMo4,JX230-2012-07,20.000000,65.000,0.000,20161026001118,20161026005830,20161106154024,20161106155040,20161026123241,20161125224924,G16A228A03,21
618,,,,,,G16A319I02-1,IA,Z101,20MnCr5,JX519-2009-04,15.000000,100.000,0.000,20161026000828,20161026005830,20161106154103,20161106154845,20161026060422,20161125230907,G16A319I02,21
619,,,,,,G16A332A02-1,IA,Z101,ZF7B,XCJS-299-2008-01,2.340000,100.000,0.000,20161026000119,20161026005830,20161106154845,20161106154957,20161026015228,20161125235203,G16A332A02,21
620,,,,,,G16A335A01-1,IA,Z101,20CrMoH-Part2,JX2305-2015-01,27.000000,105.000,0.000,20161026001515,20161026005830,20161106154957,20161106160348,20161026143908,20161125222956,G16A335A01,11
621,,,,,,G16A221A02-1,IA,Z101,SAE8620H,JX2475-2015-01,80.000000,65.000,0.000,20161026004512,20161026005830,20161106155040,20161106163143,20161028105307,20161125195520,G16A221A02,11
622,,,,,,G16A226A03-1,IA,Z101,20MnCrS5-2,JX1862-2016-03,50.000000,105.000,0.000,20161026002815,20161026005830,20161106160348,20161106162927,20161027121548,20161125211024,G16A226A03,21
623,,,,,,GW63942A08-1,IA,Z101,100Cr6,S130000,10.000000,100.000,0.000,20161026000539,20161027005830,20161106162927,20161106163435,20161107132431,20161125232116,GW63942A08,21
624,,,,,,G16A470D05-1,IA,Z101,SAE8620H,JX483-2008-02,80.000000,65.000,0.000,20161026004512,20161026005830,20161106163143,20161106171246,20161026152258,20161125231130,G16A470D05,11
625,,,,,,G16A377C06-1,IA,Z101,100Cr6,JXT030-2014-01,45.000000,100.000,0.000,20161026002525,20161027005830,20161106163435,20161106165740,20161108161208,20161125212110,G16A377C06,21
626,,,,,,G16A381A13-1,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,100.000,0.000,20161026005630,20161027005830,20161106165740,20161106174859,20161030141123,20161125225923,G16A381A13,21
627,,,,,,G16A463A05-1,IA,Z101,20MnCrS5,JX1251-2011-01,40.000000,65.000,0.000,20161026002236,20161026005830,20161106171246,20161106173317,20161027034102,20161125214419,G16A463A05,21
628,,,,,,G16A474E01-1,IA,Z101,40MnBH2,JX019-2016-03,100.000000,65.000,0.000,20161026005630,20161026005830,20161106173317,20161106182436,20161101170311,20161125182049,G16A474E01,21
629,,,,,,G16A381A13-2,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,100.000,0.000,20161026005630,20161027005830,20161106174859,20161106184018,20161030131047,20161125225923,G16A381A13,21
630,,,,,,G16A474E01-2,IA,Z101,40MnBH2,JX019-2016-03,100.000000,65.000,0.000,20161026005630,20161026005830,20161106182436,20161106191555,20161101153017,20161125182049,G16A474E01,21
631,,,,,,GW64152B08-1,IA,Z101,8620,XCJS-820-2016-01,100.000000,88.900,0.000,20161026005630,20161026005830,20161106184018,20161106193136,20161101231448,20161125182049,GW64152B08,21
632,,,,,,G16A474E01-3,IA,Z101,40MnBH2,JX019-2016-03,100.000000,65.000,0.000,20161026005630,20161026005830,20161106191555,20161106200713,20161101135722,20161125182049,G16A474E01,21
633,,,,,,GW64152B09-1,IA,Z101,8620,XCJS-820-2016-01,100.000000,88.900,0.000,20161026005630,20161026005830,20161106193136,20161106202255,20161102004742,20161125182049,GW64152B09,21
634,,,,,,G16A474E01-4,IA,Z101,40MnBH2,JX019-2016-03,100.000000,65.000,0.000,20161026005630,20161026005830,20161106200713,20161106205832,20161101122428,20161125182049,G16A474E01,21
635,,,,,,GW64152B10-1,IA,Z101,8620,XCJS-820-2016-01,100.000000,88.900,0.000,20161026005630,20161026005830,20161106202255,20161106211413,20161106120208,20161125182049,GW64152B10,11
636,,,,,,G16A474E01-5,IA,Z101,40MnBH2,JX019-2016-03,100.000000,65.000,0.000,20161026005630,20161026005830,20161106205832,20161106214950,20161101105134,20161125182049,G16A474E01,21
637,,,,,,GW64152B11-1,IA,Z101,8620,XCJS-820-2016-01,7.624000,88.900,0.000,20161026000418,20161026005830,20161106211413,20161106211808,20161026024934,20161125233408,GW64152B11,11
638,,,,,,GW64152B11-2,IA,Z101,8620,XCJS-820-2016-01,92.376000,88.900,0.000,20161026000000,20161026000000,20161106211808,20161106220532,20161028031117,20161125184640,GW64152B11,12
639,,,,,,G16A474E01-6,IA,Z101,40MnBH2,JX019-2016-03,80.000000,65.000,0.000,20161026004512,20161026005830,20161106214950,20161106223053,20161028093847,20161125192839,G16A474E01,21
640,,,,,,GW63989A01-1,IA,Z101,ZF7B,XCJS-299-2008-01,100.000000,90.000,0.000,20161026005630,20161026005830,20161106220532,20161106225651,20161103145226,20161125182049,GW63989A01,21
641,,,,,,G16A382A02-1,IA,Z101,20MnCr5,JX519-2009-04,30.000000,65.000,0.000,20161026001657,20161026005830,20161106223053,20161106224617,20161026180353,20161125221814,G16A382A02,21
642,,,,,,G16A473B01-1,IA,Z101,SKF3,SKF D33-1 B10001,20.000000,65.000,0.000,20161026001118,20161027005830,20161106224617,20161106225633,20161107194643,20161125224233,G16A473B01,21
643,,,,,,G16A455D09-1,IA,Z101,C&U1,JX498-2012-02,100.000000,65.000,0.000,20161026005630,20161027005830,20161106225633,20161106234751,20161028144745,20161125225923,G16A455D09,21
644,,,,,,GW63989A01-2,IA,Z101,ZF7B,XCJS-299-2008-01,100.000000,90.000,0.000,20161026005630,20161026005830,20161106225651,20161106234809,20161103131932,20161125182049,GW63989A01,11
645,,,,,,G16A455D09-2,IA,Z101,C&U1,JX498-2012-02,100.000000,65.000,0.000,20161026005630,20161027005830,20161106234751,20161107003910,20161028134708,20161125225923,G16A455D09,21
646,,,,,,GW63989A01-3,IA,Z101,ZF7B,XCJS-299-2008-01,100.000000,90.000,0.000,20161026005630,20161026005830,20161106234809,20161107003928,20161103114638,20161125182049,GW63989A01,11
647,,,,,,G16A474D03-1,IA,Z101,ZL20CrMoHE,JX541-2011-02,18.000000,75.000,0.000,20161026001010,20161026005830,20161107003910,20161107004824,20161026092500,20161125225402,G16A474D03,11
648,,,,,,GW63989A01-4,IA,Z101,ZF7B,XCJS-299-2008-01,100.000000,90.000,0.000,20161026005630,20161026005830,20161107003928,20161107013047,20161103101344,20161125182049,GW63989A01,11
649,,,,,,G16A420A02-1,IA,Z101,42CrMo,EJX568-2014-02,50.000000,75.000,0.000,20161026002815,20161026005830,20161107004829,20161107011408,20161027130215,20161125203313,G16A420A02,11
650,,,,,,G16A437A01-1,IA,Z101,42CrMo4,JX230-2012-07,100.000000,75.000,0.000,20161026005630,20161026005830,20161107011408,20161107020527,20161104002338,20161125180703,G16A437A01,21
651,,,,,,G16A310A03-1,IA,Z101,TL1438,JX1457-2016-02,100.000000,87.000,0.000,20161026005630,20161026005830,20161107013047,20161107022205,20161029172303,20161125185249,G16A310A03,21
652,,,,,,G16A437A01-2,IA,Z101,42CrMo4,JX230-2012-07,20.000000,75.000,0.000,20161026001118,20161026005830,20161107020527,20161107021543,20161026113126,20161125224924,G16A437A01,21
653,,,,,,G16A437B01-1,IA,Z101,38MnVS6,JX1221-2013-02,100.000000,75.000,0.000,20161026005630,20161026005830,20161107021543,20161107030701,20161104054338,20161125173249,G16A437B01,11
654,,,,,,G16A310A03-2,IA,Z101,TL1438,JX1457-2016-02,100.000000,87.000,0.000,20161026005630,20161026005830,20161107022205,20161107031324,20161029111126,20161125185249,G16A310A03,21
655,,,,,,G16A437B01-2,IA,Z101,38MnVS6,JX1221-2013-02,100.000000,75.000,0.000,20161026005630,20161026005830,20161107030701,20161107035820,20161105060926,20161125173249,G16A437B01,11
656,,,,,,G16A310A03-3,IA,Z101,TL1438,JX1457-2016-02,100.000000,87.000,0.000,20161026005630,20161026005830,20161107031324,20161107040442,20161029080538,20161125185249,G16A310A03,21
657,,,,,,G16A437B01-3,IA,Z101,38MnVS6,JX1221-2013-02,100.000000,75.000,0.000,20161026005630,20161026005830,20161107035820,20161107044938,20161105111540,20161125173249,G16A437B01,11
658,,,,,,G16A310A03-4,IA,Z101,TL1438,JX1457-2016-02,100.000000,87.000,0.000,20161026005630,20161026005830,20161107040442,20161107045601,20161029063243,20161125185249,G16A310A03,21
659,,,,,,G16A437B01-4,IA,Z101,38MnVS6,JX1221-2013-02,100.000000,75.000,0.000,20161026005630,20161026005830,20161107044938,20161107054057,20161105142129,20161125173249,G16A437B01,11
660,,,,,,G16A310A03-5,IA,Z101,TL1438,JX1457-2016-02,100.000000,87.000,0.000,20161026005630,20161026005830,20161107045601,20161107054720,20161029045949,20161125185249,G16A310A03,11
661,,,,,,G16A437B01-5,IA,Z101,38MnVS6,JX1221-2013-02,100.000000,75.000,0.000,20161026005630,20161026005830,20161107054057,20161107063216,20161105155423,20161125173249,G16A437B01,11
662,,,,,,G16A310A03-6,IA,Z101,TL1438,JX1457-2016-02,100.000000,87.000,0.000,20161026005630,20161026005830,20161107054720,20161107063838,20161028221451,20161125185249,G16A310A03,11
663,,,,,,G16A437B01-6,IA,Z101,38MnVS6,JX1221-2013-02,100.000000,75.000,0.000,20161026005630,20161026005830,20161107063216,20161107072334,20161105172717,20161125173249,G16A437B01,11
664,,,,,,G16A310A03-7,IA,Z101,TL1438,JX1457-2016-02,100.000000,87.000,0.000,20161026005630,20161026005830,20161107063838,20161107072957,20161031132145,20161125185249,G16A310A03,11
665,,,,,,G16A437B01-7,IA,Z101,38MnVS6,JX1221-2013-02,20.000000,75.000,0.000,20161026001118,20161026005830,20161107072334,20161107073350,20161026115246,20161125224233,G16A437B01,11
666,,,,,,G16A310A03-8,IA,Z101,TL1438,JX1457-2016-02,48.640000,87.000,0.000,20161026002729,20161026005830,20161107072957,20161107075454,20161027041056,20161125213035,G16A310A03,11
667,,,,,,G16A310A03-9,IA,Z101,TL1438,JX1457-2016-02,92.734000,87.000,0.000,20161026000000,20161026000000,20161107075454,20161107084229,20161027212313,20161125191508,G16A310A03,12
668,,,,,,G16A368B01-1,IA,Z101,SKF3,XCJS-340-2009-01,20.000000,90.000,0.000,20161026001118,20161027005830,20161107084229,20161107085245,20161107163809,20161125224233,G16A368B01,21
669,,,,,,G16A212B01-1,IA,Z101,SKF3,XCJS-340-2009-01,16.000000,90.000,0.000,20161026000902,20161027005830,20161107085245,20161107090058,20161107135651,20161125225803,G16A212B01,21
670,,,,,,G16A455I10-1,IA,Z101,C&U3,JX704-2012-02,20.000000,90.000,0.000,20161026001118,20161027005830,20161107090058,20161107091113,20161107171519,20161125224233,G16A455I10,21
671,,,,,,G16A381F07-1,IA,Z101,100Cr6,XCJS-274-2008-01,60.000000,90.000,0.000,20161026003354,20161027005830,20161107091113,20161107094200,20161109085403,20161125202813,G16A381F07,21
672,,,,,,G16A455E09-1,IA,Z101,C&U1-T,JX498-2012-02,100.000000,90.000,0.000,20161026005630,20161027005830,20161107094200,20161107103319,20161029155803,20161125225923,G16A455E09,21
673,,,,,,G16A442B01-1,IA,Z101,SKF3,XCJS-340-2009-01,30.000000,90.000,0.000,20161026001657,20161027005830,20161107103319,20161107104843,20161108044935,20161125220350,G16A442B01,21
674,,,,,,G16A442D01-1,IA,Z101,SUJ2S1,JX495-2006-01,27.000000,90.000,0.000,20161026001515,20161027005830,20161107104843,20161107110234,20161107221729,20161125221527,G16A442D01,21
675,,,,,,G16A310B02-1,IA,Z101,38MnVS6,JX1090-2010-02,100.000000,90.000,0.000,20161026005630,20161026005830,20161107110234,20161107115353,20161031084303,20161125185249,G16A310B02,21
676,,,,,,G16A310B02-2,IA,Z101,38MnVS6,JX1090-2010-02,100.000000,90.000,0.000,20161026005630,20161026005830,20161107115353,20161107124511,20161031040420,20161125185249,G16A310B02,21
677,,,,,,G16A310D01-1,IA,Z101,SCM440H-D,JX315-2010-03,6.748000,90.000,0.000,20161026000348,20161026005830,20161107124511,20161107124839,20161026023728,20161125233610,G16A310D01,11
678,,,,,,G16A221A05-1,IA,Z101,SAE8620H,JX2475-2015-01,100.000000,120.000,0.000,20161026005630,20161026005830,20161107125157,20161107134316,20161102084559,20161125185410,G16A221A05,11
679,,,,,,G16A470B09-1,IA,Z101,20CrMoH,JX2569-2015-01,30.000000,120.000,0.000,20161026001657,20161026005830,20161107134316,20161107135840,20161026071820,20161125234149,G16A470B09,21
680,,,,,,G16A217A01-1,IA,Z101,SAE8620H,JX483-2008-02,60.000000,100.000,0.000,20161026003354,20161026005830,20161107135840,20161107142927,20161026120711,20161125232338,G16A217A01,11
681,,,,,,G16A220A01-1,IA,Z101,S45CVMn,JX2039-2014-01,100.000000,100.000,0.000,20161026005630,20161026005830,20161107142927,20161107152045,20161101091840,20161125173249,G16A220A01,11
682,,,,,,G16A319H03-1,IA,Z101,ZF7B,XCJS-299-2008-01,36.000000,90.000,0.000,20161026002020,20161026005830,20161107145655,20161107151524,20161026232737,20161125215753,G16A319H03,21
683,,,,,,G16A319I01-1,IA,Z101,20MnCr5,JX519-2009-04,35.000000,90.000,0.000,20161026001946,20161026005830,20161107151524,20161107153321,20161026220714,20161125220117,G16A319I01,21
684,,,,,,G16A220A01-2,IA,Z101,S45CVMn,JX2039-2014-01,100.000000,100.000,0.000,20161026005630,20161026005830,20161107152045,20161107161204,20161101023931,20161125173249,G16A220A01,11
685,,,,,,G16A310A02-1,IA,Z101,TL1438,JX1457-2016-02,100.000000,92.000,0.000,20161026005630,20161026005830,20161107153321,20161107162440,20161029155009,20161125185249,G16A310A02,11
686,,,,,,G16A220A01-3,IA,Z101,S45CVMn,JX2039-2014-01,100.000000,100.000,0.000,20161026005630,20161026005830,20161107161204,20161107170323,20161101010637,20161125173249,G16A220A01,11
687,,,,,,G16A365A02-1,IA,Z101,SAE8620H(S),JX129-2001-01,100.000000,90.000,0.000,20161026005630,20161026005830,20161107162440,20161107171559,20161026170148,20161125225923,G16A365A02,21
688,,,,,,G16A220A01-4,IA,Z101,S45CVMn,JX2039-2014-01,100.000000,100.000,0.000,20161026005630,20161026005830,20161107170323,20161107175441,20161103194455,20161125173249,G16A220A01,11
689,,,,,,G16A365A02-2,IA,Z101,SAE8620H(S),JX129-2001-01,80.000000,90.000,0.000,20161026004512,20161026005830,20161107171559,20161107175701,20161026143429,20161125231130,G16A365A02,21
690,,,,,,G16A220A01-5,IA,Z101,S45CVMn,JX2039-2014-01,80.000000,100.000,0.000,20161026004512,20161026005830,20161107175441,20161107183544,20161028082428,20161125185015,G16A220A01,11
691,,,,,,G169841A01-1,IA,Z101,TL1438,JX1457-2016-02,5.784000,87.000,0.000,20161026000316,20161026005830,20161107175701,20161107175959,20161026023031,20161125234213,G169841A01,11
692,,,,,,G169851B01-1,IA,Z101,SAE1538MV,JX1265-2014-02,20.404000,88.000,0.000,20161026001131,20161026005830,20161107175959,20161107181028,20161026084930,20161125225719,G169851B01,21
693,,,,,,G169292A03-1,IA,Z101,TL1438,JX1457-2016-02,9.718000,87.000,0.000,20161026000529,20161026005830,20161107181028,20161107181527,20161026033849,20161125233008,G169292A03,11
694,,,,,,G169399A02-1,IA,Z101,R30Mn2,QB/XCT002-2008-04,60.000000,87.000,0.000,20161026003354,20161026005830,20161107181527,20161107184614,20161027201022,20161125205541,G169399A02,21
695,,,,,,G16A470B08-1,IA,Z101,20CrMoH,JX2569-2015-01,1.688000,100.000,0.000,20161026000057,20161026005830,20161107183544,20161107183636,20161026044000,20161125235858,G16A470B08,21
696,,,,,,G16A472B03-1,IA,Z101,ZF7B,XCJS-299-2008-01,27.000000,100.000,0.000,20161026001515,20161026005830,20161107183636,20161107185027,20161026165059,20161125222825,G16A472B03,21
697,,,,,,G16A226A02-1,IA,Z101,20MnCrS5-2,JX1862-2016-03,36.000000,90.000,0.000,20161026002020,20161026005830,20161107184614,20161107190442,20161027003430,20161125215753,G16A226A02,21
698,,,,,,G16A455U01-1,IA,Z101,GCr15,GB/T18254-2002,20.000000,100.000,0.000,20161026001118,20161027005830,20161107185027,20161107190043,20161027010204,20161125234752,G16A455U01,21
699,,,,,,G16A497A05-1,IA,Z101,GCr15,GB/T18254-2002,30.000000,100.000,0.000,20161026001657,20161027005830,20161107190043,20161107191607,20161027022818,20161125234149,G16A497A05,21
700,,,,,,L161310A01-1,IA,Z101,C70S6,JX1497-2015-02,100.000000,72.000,0.000,20161026005630,20161026005830,20161107190442,20161107195601,20161110131117,20161125063210,L161310A01,21
701,,,,,,G16A381B10-1,IA,Z101,GCr15,XCJS-453-2011-01,30.000000,100.000,0.000,20161026001657,20161027005830,20161107191607,20161107193130,20161027014607,20161125234149,G16A381B10,21
702,,,,,,G16A798C09-1,IA,Z101,SAE8620H,JX483-2008-02,10.000000,70.000,0.000,20161026000539,20161026005830,20161107193130,20161107193638,20161026050403,20161125235356,G16A798C09,11
703,,,,,,G16A933A01-1,IA,Z101,C70S6BY,JX1933-2015-02,9.000000,70.000,0.000,20161026000505,20161026005830,20161107193638,20161107194115,20161026042744,20161125232246,G16A933A01,21
704,,,,,,G16A800A02-1,IA,Z101,20MnCr5-5,JX2678-2016-02,60.000000,70.000,0.000,20161026003354,20161026005830,20161107194115,20161107201202,20161027195021,20161125204726,G16A800A02,21
705,,,,,,L161310A01-2,IA,Z101,C70S6,JX1497-2015-02,50.000000,72.000,0.000,20161026002815,20161026005830,20161107195601,20161107202140,20161104001325,20161125151605,L161310A01,21
706,,,,,,G16A832A02-1,IA,Z101,ZF7B,XCJS-299-2008-01,1.418000,70.000,0.000,20161026000048,20161026005830,20161107201202,20161107201246,20161026014718,20161125235511,G16A832A02,21
707,,,,,,GW64128A01-1,IA,Z101,ZF7B,XCJS-299-2008-01,1.170000,70.000,0.000,20161026000039,20161026005830,20161107201246,20161107201322,20161026014430,20161125235601,GW64128A01,21
