,REC_CREATE_TIME,REC_CREATOR,REC_REVISE_TIME,REC_REVISOR,ARCHIVE_FLAG,WORKSHEET_NO,WHOLE_BACKLOG_CODE,UNIT_CODE,SG_SIGN,SG_STD,LACK_WT,OUT_THICK,OUT_WIDTH,EPST,NEST,BEGIN_TIME,FINISH_TIME,NLST,LPST,ORDER_NO,STATUS
617,,,,,,G16A228A03-1,IA,Z101,42CrMo4,JX230-2012-07,20.000000,65.000,0.000,20161026001118,20161026001118,20161106154024,20161106155040,20161109093123,20161125224924,G16A228A03,21
618,,,,,,G16A319I02-1,IA,Z101,20MnCr5,JX519-2009-04,15.000000,100.000,0.000,20161026000828,20161026000828,20161106154103,20161106154845,20161107235441,20161125230907,G16A319I02,21
619,,,,,,G16A332A02-1,IA,Z101,ZF7B,XCJS-299-2008-01,2.340000,100.000,0.000,20161026000119,20161026000119,20161106154845,20161106154957,20161108011723,20161125235203,G16A332A02,21
620,,,,,,G16A335A01-1,IA,Z101,20CrMoH-Part2,JX2305-2015-01,27.000000,105.000,0.000,20161026001515,20161026001515,20161106154957,20161106160348,20161108033806,20161125222956,G16A335A01,11
621,,,,,,G16A221A02-1,IA,Z101,SAE8620H,JX2475-2015-01,80.000000,65.000,0.000,20161026004512,20161026004512,20161106155040,20161106163143,20161109235039,20161125195520,G16A221A02,11
622,,,,,,G16A226A03-1,IA,Z101,20MnCrS5-2,JX1862-2016-03,50.000000,105.000,0.000,20161026002815,20161026002815,20161106160348,20161106162927,20161109100620,20161125211024,G16A226A03,21
623,,,,,,GW63942A08-1,IA,Z101,100Cr6,S130000,10.000000,100.000,0.000,20161026000539,20161026000539,20161106162927,20161106163435,20161101060117,20161125232116,GW63942A08,21
624,,,,,,G16A470D05-1,IA,Z101,SAE8620H,JX483-2008-02,80.000000,65.000,0.000,20161026004512,20161026004512,20161106163143,20161106171246,20161125231130,20161125231130,G16A470D05,11
625,,,,,,G16A377C06-1,IA,Z101,100Cr6,JXT030-2014-01,45.000000,100.000,0.000,20161026002525,20161026002525,20161106163435,20161106165740,20161112213427,20161125212110,G16A377C06,21
626,,,,,,G16A381A13-1,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,100.000,0.000,20161026005630,20161026005630,20161106165740,20161106174859,20161125225923,20161125225923,G16A381A13,21
627,,,,,,G16A463A05-1,IA,Z101,20MnCrS5,JX1251-2011-01,40.000000,65.000,0.000,20161026002236,20161026002236,20161106171246,20161106173317,20161111175814,20161125214419,G16A463A05,21
628,,,,,,G16A474E01-1,IA,Z101,40MnBH2,JX019-2016-03,100.000000,65.000,0.000,20161026005630,20161026005630,20161106173317,20161106182436,20161111061504,20161125182049,G16A474E01,21
629,,,,,,G16A381A13-2,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,100.000,0.000,20161026005630,20161026005630,20161106174859,20161106184018,20161125225923,20161125225923,G16A381A13,21
630,,,,,,G16A474E01-2,IA,Z101,40MnBH2,JX019-2016-03,100.000000,65.000,0.000,20161026005630,20161026005630,20161106182436,20161106191555,20161111044210,20161125182049,G16A474E01,21
631,,,,,,GW64152B08-1,IA,Z101,8620,XCJS-820-2016-01,100.000000,88.900,0.000,20161026005630,20161026005630,20161106184018,20161106193136,20161101080817,20161125182049,GW64152B08,21
632,,,,,,G16A474E01-3,IA,Z101,40MnBH2,JX019-2016-03,100.000000,65.000,0.000,20161026005630,20161026005630,20161106191555,20161106200713,20161111030915,20161125182049,G16A474E01,21
633,,,,,,GW64152B09-1,IA,Z101,8620,XCJS-820-2016-01,100.000000,88.900,0.000,20161026005630,20161026005630,20161106193136,20161106202255,20161101063523,20161125182049,GW64152B09,21
634,,,,,,G16A474E01-4,IA,Z101,40MnBH2,JX019-2016-03,100.000000,65.000,0.000,20161026005630,20161026005630,20161106200713,20161106205832,20161111013621,20161125182049,G16A474E01,21
635,,,,,,GW64152B10-1,IA,Z101,8620,XCJS-820-2016-01,100.000000,88.900,0.000,20161026005630,20161026005630,20161106202255,20161106211413,20161101050229,20161125182049,GW64152B10,11
636,,,,,,G16A474E01-5,IA,Z101,40MnBH2,JX019-2016-03,100.000000,65.000,0.000,20161026005630,20161026005630,20161106205832,20161106214950,20161028212632,20161125182049,G16A474E01,21
637,,,,,,GW64152B11-1,IA,Z101,8620,XCJS-820-2016-01,7.624000,88.900,0.000,20161026000418,20161026000418,20161106211413,20161106211808,20161101081205,20161125233408,GW64152B11,11
638,,,,,,GW64152B11-2,IA,Z101,8620,XCJS-820-2016-01,92.376000,88.900,0.000,20161026000000,20161026000000,20161106211808,20161106220532,20161101034548,20161125184640,GW64152B11,12
639,,,,,,G16A474E01-6,IA,Z101,40MnBH2,JX019-2016-03,80.000000,65.000,0.000,20161026004512,20161026004512,20161106214950,20161106223053,20161028234201,20161125192839,G16A474E01,21
640,,,,,,GW63989A01-1,IA,Z101,ZF7B,XCJS-299-2008-01,100.000000,90.000,0.000,20161026005630,20161026005630,20161106220532,20161106225651,20161031174348,20161125182049,GW63989A01,21
641,,,,,,G16A382A02-1,IA,Z101,20MnCr5,JX519-2009-04,30.000000,65.000,0.000,20161026001657,20161026001657,20161106223053,20161106224617,20161113055201,20161125221814,G16A382A02,21
642,,,,,,G16A473B01-1,IA,Z101,SKF3,SKF D33-1 B10001,20.000000,65.000,0.000,20161026001118,20161026001118,20161106224617,20161106225633,20161111163013,20161125224233,G16A473B01,21
643,,,,,,G16A455D09-1,IA,Z101,C&U1,JX498-2012-02,100.000000,65.000,0.000,20161026005630,20161026005630,20161106225633,20161106234751,20161125225923,20161125225923,G16A455D09,21
644,,,,,,GW63989A01-2,IA,Z101,ZF7B,XCJS-299-2008-01,100.000000,90.000,0.000,20161026005630,20161026005630,20161106225651,20161106234809,20161031161054,20161125182049,GW63989A01,11
645,,,,,,G16A455D09-2,IA,Z101,C&U1,JX498-2012-02,100.000000,65.000,0.000,20161026005630,20161026005630,20161106234751,20161107003910,20161125225923,20161125225923,G16A455D09,21
646,,,,,,GW63989A01-3,IA,Z101,ZF7B,XCJS-299-2008-01,100.000000,90.000,0.000,20161026005630,20161026005630,20161106234809,20161107003928,20161031143800,20161125182049,GW63989A01,11
647,,,,,,G16A474D03-1,IA,Z101,ZL20CrMoHE,JX541-2011-02,18.000000,75.000,0.000,20161026001010,20161026001010,20161107003910,20161107004824,20161111104234,20161125225402,G16A474D03,11
648,,,,,,GW63989A01-4,IA,Z101,ZF7B,XCJS-299-2008-01,100.000000,90.000,0.000,20161026005630,20161026005630,20161107003928,20161107013047,20161031130505,20161125182049,GW63989A01,11
649,,,,,,G16A420A02-1,IA,Z101,42CrMo,EJX568-2014-02,50.000000,75.000,0.000,20161026002815,20161026002815,20161107004829,20161107011408,20161113122238,20161125203313,G16A420A02,11
650,,,,,,G16A437A01-1,IA,Z101,42CrMo4,JX230-2012-07,100.000000,75.000,0.000,20161026005630,20161026005630,20161107011408,20161107020527,20161113120007,20161125180703,G16A437A01,21
651,,,,,,G16A310A03-1,IA,Z101,TL1438,JX1457-2016-02,100.000000,87.000,0.000,20161026005630,20161026005630,20161107013047,20161107022205,20161106015943,20161125185249,G16A310A03,21
652,,,,,,G16A437A01-2,IA,Z101,42CrMo4,JX230-2012-07,20.000000,75.000,0.000,20161026001118,20161026001118,20161107020527,20161107021543,20161113163707,20161125224924,G16A437A01,21
653,,,,,,G16A437B01-1,IA,Z101,38MnVS6,JX1221-2013-02,100.000000,75.000,0.000,20161026005630,20161026005630,20161107021543,20161107030701,20161113183447,20161125173249,G16A437B01,11
654,,,,,,G16A310A03-2,IA,Z101,TL1438,JX1457-2016-02,100.000000,87.000,0.000,20161026005630,20161026005630,20161107022205,20161107031324,20161106002648,20161125185249,G16A310A03,21
655,,,,,,G16A437B01-2,IA,Z101,38MnVS6,JX1221-2013-02,100.000000,75.000,0.000,20161026005630,20161026005630,20161107030701,20161107035820,20161113200741,20161125173249,G16A437B01,11
656,,,,,,G16A310A03-3,IA,Z101,TL1438,JX1457-2016-02,100.000000,87.000,0.000,20161026005630,20161026005630,20161107031324,20161107040442,20161105225354,20161125185249,G16A310A03,21
657,,,,,,G16A437B01-3,IA,Z101,38MnVS6,JX1221-2013-02,100.000000,75.000,0.000,20161026005630,20161026005630,20161107035820,20161107044938,20161113214035,20161125173249,G16A437B01,11
658,,,,,,G16A310A03-4,IA,Z101,TL1438,JX1457-2016-02,100.000000,87.000,0.000,20161026005630,20161026005630,20161107040442,20161107045601,20161105212100,20161125185249,G16A310A03,21
659,,,,,,G16A437B01-4,IA,Z101,38MnVS6,JX1221-2013-02,100.000000,75.000,0.000,20161026005630,20161026005630,20161107044938,20161107054057,20161113231329,20161125173249,G16A437B01,11
660,,,,,,G16A310A03-5,IA,Z101,TL1438,JX1457-2016-02,100.000000,87.000,0.000,20161026005630,20161026005630,20161107045601,20161107054720,20161105194806,20161125185249,G16A310A03,11
661,,,,,,G16A437B01-5,IA,Z101,38MnVS6,JX1221-2013-02,100.000000,75.000,0.000,20161026005630,20161026005630,20161107054057,20161107063216,20161114004624,20161125173249,G16A437B01,11
662,,,,,,G16A310A03-6,IA,Z101,TL1438,JX1457-2016-02,100.000000,87.000,0.000,20161026005630,20161026005630,20161107054720,20161107063838,20161105181512,20161125185249,G16A310A03,11
663,,,,,,G16A437B01-6,IA,Z101,38MnVS6,JX1221-2013-02,100.000000,75.000,0.000,20161026005630,20161026005630,20161107063216,20161107072334,20161114021918,20161125173249,G16A437B01,11
664,,,,,,G16A310A03-7,IA,Z101,TL1438,JX1457-2016-02,100.000000,87.000,0.000,20161026005630,20161026005630,20161107063838,20161107072957,20161105164217,20161125185249,G16A310A03,11
665,,,,,,G16A437B01-7,IA,Z101,38MnVS6,JX1221-2013-02,20.000000,75.000,0.000,20161026001118,20161026001118,20161107072334,20161107073350,20161114064232,20161125224233,G16A437B01,11
666,,,,,,G16A310A03-8,IA,Z101,TL1438,JX1457-2016-02,48.640000,87.000,0.000,20161026002729,20161026002729,20161107072957,20161107075454,20161105173001,20161125213035,G16A310A03,11
667,,,,,,G16A310A03-9,IA,Z101,TL1438,JX1457-2016-02,92.734000,87.000,0.000,20161026000000,20161026000000,20161107075454,20161107084229,20161105144406,20161125191508,G16A310A03,12
668,,,,,,G16A368B01-1,IA,Z101,SKF3,XCJS-340-2009-01,20.000000,90.000,0.000,20161026001118,20161026001118,20161107084229,20161107085245,20161107135434,20161125224233,G16A368B01,21
669,,,,,,G16A212B01-1,IA,Z101,SKF3,XCJS-340-2009-01,16.000000,90.000,0.000,20161026000902,20161026000902,20161107085245,20161107090058,20161109152732,20161125225803,G16A212B01,21
670,,,,,,G16A455I10-1,IA,Z101,C&U3,JX704-2012-02,20.000000,90.000,0.000,20161026001118,20161026001118,20161107090058,20161107091113,20161110162340,20161125224233,G16A455I10,21
671,,,,,,G16A381F07-1,IA,Z101,100Cr6,XCJS-274-2008-01,60.000000,90.000,0.000,20161026003354,20161026003354,20161107091113,20161107094200,20161113034408,20161125202813,G16A381F07,21
672,,,,,,G16A455E09-1,IA,Z101,C&U1-T,JX498-2012-02,100.000000,90.000,0.000,20161026005630,20161026005630,20161107094200,20161107103319,20161125225923,20161125225923,G16A455E09,21
673,,,,,,G16A442B01-1,IA,Z101,SKF3,XCJS-340-2009-01,30.000000,90.000,0.000,20161026001657,20161026001657,20161107103319,20161107104843,20161110220113,20161125220350,G16A442B01,21
674,,,,,,G16A442D01-1,IA,Z101,SUJ2S1,JX495-2006-01,27.000000,90.000,0.000,20161026001515,20161026001515,20161107104843,20161107110234,20161110231813,20161125221527,G16A442D01,21
675,,,,,,G16A310B02-1,IA,Z101,38MnVS6,JX1090-2010-02,100.000000,90.000,0.000,20161026005630,20161026005630,20161107110234,20161107115353,20161105112921,20161125185249,G16A310B02,21
676,,,,,,G16A310B02-2,IA,Z101,38MnVS6,JX1090-2010-02,100.000000,90.000,0.000,20161026005630,20161026005630,20161107115353,20161107124511,20161105095627,20161125185249,G16A310B02,21
677,,,,,,G16A310D01-1,IA,Z101,SCM440H-D,JX315-2010-03,6.748000,90.000,0.000,20161026000348,20161026000348,20161107124511,20161107124839,20161105123548,20161125233610,G16A310D01,11
678,,,,,,G16A221A05-1,IA,Z101,SAE8620H,JX2475-2015-01,100.000000,120.000,0.000,20161026005630,20161026005630,20161107125157,20161107134316,20161110024144,20161125185410,G16A221A05,11
679,,,,,,G16A470B09-1,IA,Z101,20CrMoH,JX2569-2015-01,30.000000,120.000,0.000,20161026001657,20161026001657,20161107134316,20161107135840,20161125234149,20161125234149,G16A470B09,21
680,,,,,,G16A217A01-1,IA,Z101,SAE8620H,JX483-2008-02,60.000000,100.000,0.000,20161026003354,20161026003354,20161107135840,20161107142927,20161125232338,20161125232338,G16A217A01,11
681,,,,,,G16A220A01-1,IA,Z101,S45CVMn,JX2039-2014-01,100.000000,100.000,0.000,20161026005630,20161026005630,20161107142927,20161107152045,20161109130207,20161125173249,G16A220A01,11
682,,,,,,G16A319H03-1,IA,Z101,ZF7B,XCJS-299-2008-01,36.000000,90.000,0.000,20161026002020,20161026002020,20161107145655,20161107151524,20161107220401,20161125215753,G16A319H03,21
683,,,,,,G16A319I01-1,IA,Z101,20MnCr5,JX519-2009-04,35.000000,90.000,0.000,20161026001946,20161026001946,20161107151524,20161107153321,20161107223935,20161125220117,G16A319I01,21
684,,,,,,G16A220A01-2,IA,Z101,S45CVMn,JX2039-2014-01,100.000000,100.000,0.000,20161026005630,20161026005630,20161107152045,20161107161204,20161109143502,20161125173249,G16A220A01,11
685,,,,,,G16A310A02-1,IA,Z101,TL1438,JX1457-2016-02,100.000000,92.000,0.000,20161026005630,20161026005630,20161107153321,20161107162440,20161106033237,20161125185249,G16A310A02,11
686,,,,,,G16A220A01-3,IA,Z101,S45CVMn,JX2039-2014-01,100.000000,100.000,0.000,20161026005630,20161026005630,20161107161204,20161107170323,20161109160756,20161125173249,G16A220A01,11
687,,,,,,G16A365A02-1,IA,Z101,SAE8620H(S),JX129-2001-01,100.000000,90.000,0.000,20161026005630,20161026005630,20161107162440,20161107171559,20161125225923,20161125225923,G16A365A02,21
688,,,,,,G16A220A01-4,IA,Z101,S45CVMn,JX2039-2014-01,100.000000,100.000,0.000,20161026005630,20161026005630,20161107170323,20161107175441,20161109174050,20161125173249,G16A220A01,11
689,,,,,,G16A365A02-2,IA,Z101,SAE8620H(S),JX129-2001-01,80.000000,90.000,0.000,20161026004512,20161026004512,20161107171559,20161107175701,20161125231130,20161125231130,G16A365A02,21
690,,,,,,G16A220A01-5,IA,Z101,S45CVMn,JX2039-2014-01,80.000000,100.000,0.000,20161026004512,20161026004512,20161107175441,20161107183544,20161109195619,20161125185015,G16A220A01,11
691,,,,,,G169841A01-1,IA,Z101,TL1438,JX1457-2016-02,5.784000,87.000,0.000,20161026000316,20161026000316,20161107175701,20161107175959,20161108163615,20161125234213,G169841A01,11
692,,,,,,G169851B01-1,IA,Z101,SAE1538MV,JX1265-2014-02,20.404000,88.000,0.000,20161026001131,20161026001131,20161107175959,20161107181028,20161108151444,20161125225719,G169851B01,21
693,,,,,,G169292A03-1,IA,Z101,TL1438,JX1457-2016-02,9.718000,87.000,0.000,20161026000529,20161026000529,20161107181028,20161107181527,20161108171330,20161125233008,G169292A03,11
694,,,,,,G169399A02-1,IA,Z101,R30Mn2,QB/XCT002-2008-04,60.000000,87.000,0.000,20161026003354,20161026003354,20161107181527,20161107184614,20161108204657,20161125205541,G169399A02,21
695,,,,,,G16A470B08-1,IA,Z101,20CrMoH,JX2569-2015-01,1.688000,100.000,0.000,20161026000057,20161026000057,20161107183544,20161107183636,20161125235858,20161125235858,G16A470B08,21
696,,,,,,G16A472B03-1,IA,Z101,ZF7B,XCJS-299-2008-01,27.000000,100.000,0.000,20161026001515,20161026001515,20161107183636,20161107185027,20161111180050,20161125222825,G16A472B03,21
697,,,,,,G16A226A02-1,IA,Z101,20MnCrS5-2,JX1862-2016-03,36.000000,90.000,0.000,20161026002020,20161026002020,20161107184614,20161107190442,20161109112235,20161125215753,G16A226A02,21
698,,,,,,G16A455U01-1,IA,Z101,GCr15,GB/T18254-2002,20.000000,100.000,0.000,20161026001118,20161026001118,20161107185027,20161107190043,20161125234752,20161125234752,G16A455U01,21
699,,,,,,G16A497A05-1,IA,Z101,GCr15,GB/T18254-2002,30.000000,100.000,0.000,20161026001657,20161026001657,20161107190043,20161107191607,20161125234149,20161125234149,G16A497A05,21
700,,,,,,L161310A01-1,IA,Z101,C70S6,JX1497-2015-02,100.000000,72.000,0.000,20161026005630,20161026005630,20161107190442,20161107195601,20161125063210,20161125063210,L161310A01,21
701,,,,,,G16A381B10-1,IA,Z101,GCr15,XCJS-453-2011-01,30.000000,100.000,0.000,20161026001657,20161026001657,20161107191607,20161107193130,20161125234149,20161125234149,G16A381B10,21
702,,,,,,G16A798C09-1,IA,Z101,SAE8620H,JX483-2008-02,10.000000,70.000,0.000,20161026000539,20161026000539,20161107193130,20161107193638,20161125235356,20161125235356,G16A798C09,11
703,,,,,,G16A933A01-1,IA,Z101,C70S6BY,JX1933-2015-02,9.000000,70.000,0.000,20161026000505,20161026000505,20161107193638,20161107194115,20161105000347,20161125232246,G16A933A01,21
704,,,,,,G16A800A02-1,IA,Z101,20MnCr5-5,JX2678-2016-02,60.000000,70.000,0.000,20161026003354,20161026003354,20161107194115,20161107201202,20161102214824,20161125204726,G16A800A02,21
705,,,,,,L161310A01-2,IA,Z101,C70S6,JX1497-2015-02,50.000000,72.000,0.000,20161026002815,20161026002815,20161107195601,20161107202140,20161125151605,20161125151605,L161310A01,21
706,,,,,,G16A832A02-1,IA,Z101,ZF7B,XCJS-299-2008-01,1.418000,70.000,0.000,20161026000048,20161026000048,20161107201202,20161107201246,20161102214329,20161125235511,G16A832A02,21
707,,,,,,GW64128A01-1,IA,Z101,ZF7B,XCJS-299-2008-01,1.170000,70.000,0.000,20161026000039,20161026000039,20161107201246,20161107201322,20161102214255,20161125235601,GW64128A01,21
708,,,,,,L161215A01-1,IA,Z101,20MnCrS5-2+S,JX2266-2016-03,0.274000,67.000,0.000,20161026000009,20161026000009,20161107201322,20161107201331,20161125235707,20161125235707,L161215A01,11
709,,,,,,L161261A01-1,IA,Z101,20MnCrS5-2+S,JX2266-2016-03,100.000000,67.000,0.000,20161026005630,20161026005630,20161107201331,20161107210449,20161125063210,20161125063210,L161261A01,11
710,,,,,,GW63862A01-1,IA,Z101,SCM440H,XCJS-043-2002,0.188000,70.000,0.000,20161026000006,20161026000006,20161107210449,20161107210455,20161125235953,20161125235953,GW63862A01,21
711,,,,,,G16B021A01-1,IA,Z101,16MnCrS5,JX579-2013-01,9.000000,70.000,0.000,20161026000505,20161026000505,20161107210455,20161107210932,20161104170150,20161125232928,G16B021A01,21
712,,,,,,GW64055A02-1,IA,Z101,20MnCr5,XCJS-818-2016-01,100.000000,70.000,0.000,20161026005630,20161026005630,20161107210932,20161107220051,20161031105225,20161125183903,GW64055A02,21
713,,,,,,GW64055A02-2,IA,Z101,20MnCr5,XCJS-818-2016-01,65.500000,70.000,0.000,20161026003700,20161026003700,20161107220051,20161107223427,20161031113259,20161125202946,GW64055A02,21
714,,,,,,G16A319H01-1,IA,Z101,ZF7B,XCJS-299-2008-01,2.356000,70.000,0.000,20161026000119,20161026000119,20161107223427,20161107223540,20161107231328,20161125235200,G16A319H01,21
715,,,,,,G16A285C01-1,IA,Z101,20CrMoH,JX484-2010-05,15.000000,70.000,0.000,20161026000000,20161026000000,20161107223540,20161107224321,20161125235054,20161125235054,G16A285C01,12
716,,,,,,G169589A01-1,IA,Z101,SAE4150,JX1525-2013-02,33.764000,70.000,0.000,20161026001904,20161026001904,20161107224321,20161107230041,20161108154824,20161125224323,G169589A01,11
717,,,,,,G16A226A04-1,IA,Z101,20MnCrS5-2,JX1862-2016-03,26.000000,70.000,0.000,20161026001441,20161026001441,20161107230041,20161107231401,20161109103316,20161125223148,G16A226A04,21
718,,,,,,G16A228A04-1,IA,Z101,42CrMo4,JX230-2012-07,20.000000,70.000,0.000,20161026001118,20161026001118,20161107231401,20161107232417,20161109091003,20161125224924,G16A228A04,21
719,,,,,,G16A239C01-1,IA,Z101,20MnCrS5 HayB,XCJS-831-2016-01,100.000000,70.000,0.000,20161026005630,20161026005630,20161107232417,20161108001536,20161108213750,20161125182049,G16A239C01,11
720,,,,,,G16A220E01-1,IA,Z101,C70S6BY,JX1485-2012-01,50.000000,70.000,0.000,20161026002815,20161026002815,20161108001536,20161108004115,20161110000111,20161125203313,G16A220E01,21
721,,,,,,G16A221A03-1,IA,Z101,SAE8620H,JX2475-2015-01,50.000000,70.000,0.000,20161026002815,20161026002815,20161108004115,20161108010654,20161110020851,20161125212705,G16A221A03,11
722,,,,,,G16A470B05-1,IA,Z101,20CrMoH,JX2569-2015-01,0.712000,70.000,0.000,20161026000024,20161026000024,20161108010654,20161108010716,20161125235934,20161125235934,G16A470B05,21
723,,,,,,G16A470D06-1,IA,Z101,SAE8620H,JX483-2008-02,20.000000,70.000,0.000,20161026001118,20161026001118,20161108010716,20161108011732,20161125234752,20161125234752,G16A470D06,11
724,,,,,,G16A477A02-1,IA,Z101,C70MOD,JX649-2008-01,40.000000,70.000,0.000,20161026002236,20161026002236,20161108011732,20161108013803,20161029071848,20161125212005,G16A477A02,21
725,,,,,,G16A472B05-1,IA,Z101,ZF7B,XCJS-299-2008-01,3.162000,70.000,0.000,20161026000147,20161026000147,20161108013803,20161108013941,20161111183156,20161125234916,G16A472B05,21
726,,,,,,G16A472G05-1,IA,Z101,20CrMoH,JX484-2010-05,21.483000,70.000,0.000,20161026001208,20161026001208,20161108013941,20161108015042,20161125234658,20161125234658,G16A472G05,21
727,,,,,,G16A472G05-2,IA,Z101,20CrMoH,JX484-2010-05,8.517000,70.000,0.000,20161026000000,20161026000000,20161108015042,20161108015504,20161125235450,20161125235450,G16A472G05,12
728,,,,,,G16A388D01-1,IA,Z101,SAE8620H,JX483-2008-02,100.000000,70.000,0.000,20161026005630,20161026005630,20161108021059,20161108030217,20161125225923,20161125225923,G16A388D01,11
729,,,,,,G16A388D01-2,IA,Z101,SAE8620H,JX483-2008-02,50.000000,70.000,0.000,20161026002815,20161026002815,20161108030217,20161108032757,20161125232941,20161125232941,G16A388D01,11
730,,,,,,G16A604B08-1,IA,Z101,GCr15,Q/320281PA12-2011,60.000000,70.000,0.000,20161026003354,20161026003354,20161108032757,20161108035844,20161125232338,20161125232338,G16A604B08,21
731,,,,,,G16A511A05-1,IA,Z101,GCr15,Q/320281PA11-2011,100.000000,70.000,0.000,20161026005630,20161026005630,20161108035844,20161108045002,20161125225923,20161125225923,G16A511A05,21
732,,,,,,G16A511B03-1,IA,Z101,GCr15,Q/320281PA12-2011,60.000000,70.000,0.000,20161026003354,20161026003354,20161108045002,20161108052050,20161125232338,20161125232338,G16A511B03,21
733,,,,,,G16A511D03-1,IA,Z101,100Cr6,XCJS-274-2008-01,100.000000,70.000,0.000,20161026005630,20161026005630,20161108052050,20161108061208,20161028155306,20161125180703,G16A511D03,21
734,,,,,,G16A462A03-1,IA,Z101,SVh40C,EJX517-2016-06,107.000000,90.000,0.000,20161026015212,20161026015212,20161108054350,20161108063844,20161125165212,20161125165212,G16A462A03,21
735,,,,,,G16A462A03-2,IA,Z101,SVh40C,EJX517-2016-06,23.000000,90.000,0.000,20161026002407,20161026002407,20161108060132,20161108061320,20161125222802,20161125222802,G16A462A03,21
736,,,,,,G16A511E03-1,IA,Z101,SKF3,"B10001""D""+B10000",30.000000,70.000,0.000,20161026001657,20161026001657,20161108061208,20161108062732,20161028160248,20161125220350,G16A511E03,21
737,,,,,,G16A583A04-1,IA,Z101,GCr15,Q/320281PA12-2011,50.000000,70.000,0.000,20161026002815,20161026002815,20161108062732,20161108065311,20161125232941,20161125232941,G16A583A04,21
738,,,,,,G16A601B02-1,IA,Z101,SUJ2S1,JX495-2006-01,60.000000,70.000,0.000,20161026003354,20161026003354,20161108065311,20161108072358,20161026033730,20161125200741,G16A601B02,21
739,,,,,,G16A579B06-1,IA,Z101,SKF3,SKF D33-1 B10001,30.000000,70.000,0.000,20161026001657,20161026001657,20161108072358,20161108073922,20161026150524,20161125220350,G16A579B06,21
740,,,,,,GW64096A02-1,IA,Z101,100Cr6,S130000,25.000000,70.000,0.000,20161026001407,20161026001407,20161108073922,20161108075212,20161102191916,20161125222312,GW64096A02,21
741,,,,,,GW63831A07-1,IA,Z101,100Cr6,S130000,40.000000,70.000,0.000,20161026002236,20161026002236,20161108080227,20161108082259,20161101001842,20161125212507,GW63831A07,21
742,,,,,,G16A524C01-1,IA,Z101,27MnCr5,EJX593-2014-01,19.000000,75.000,0.000,20161026001955,20161026001955,20161108081136,20161108082121,20161125224402,20161125224402,G16A524C01,21
743,,,,,,G16B109A01-1,IA,Z101,100Cr6,XCJS-274-2008-01,50.000000,70.000,0.000,20161026002815,20161026002815,20161108082259,20161108084838,20161104113151,20161125210331,G16B109A01,21
744,,,,,,G16A524A01-2,IA,Z101,SCr420H-3X,EJX576-2014-02,43.000000,75.000,0.000,20161026061027,20161026061027,20161108083204,20161108085408,20161125183438,20161125183438,G16A524A01,21
745,,,,,,G16A524A01-1,IA,Z101,SCr420H-3X,EJX576-2014-02,107.000000,75.000,0.000,20161026152149,20161026152149,20161108084814,20161108094308,20161125103023,20161125103023,G16A524A01,21
746,,,,,,GW63942A04-1,IA,Z101,100Cr6,S130000,40.000000,70.000,0.000,20161026002236,20161026002236,20161108084838,20161108090909,20161101030556,20161125212507,GW63942A04,21
747,,,,,,G16A321A06-1,IA,Z101,GCr15,XCJS-451-2011-01,46.784000,70.000,0.000,20161026002626,20161026002626,20161108090909,20161108093310,20161125233138,20161125233138,G16A321A06,21
748,,,,,,G16A535D01-1,IA,Z101,C38+N+P,JX1541-2016-02,100.000000,90.000,0.000,20161026014452,20161026014452,20161108092834,20161108101952,20161031064615,20161125173249,G16A535D01,21
749,,,,,,G16A321A06-2,IA,Z101,GCr15,XCJS-451-2011-01,53.216000,70.000,0.000,20161026000000,20161026000000,20161108093310,20161108100028,20161125232744,20161125232744,G16A321A06,12
750,,,,,,G16A377G03-1,IA,Z101,GCr15,GB/T18254-2002,50.000000,70.000,0.000,20161026002815,20161026002815,20161108100028,20161108102607,20161125232941,20161125232941,G16A377G03,21
751,,,,,,G16A377H03-1,IA,Z101,GCr15,Q/320281PA12-2011,40.000000,70.000,0.000,20161026002236,20161026002236,20161108102607,20161108104639,20161125233545,20161125233545,G16A377H03,21
752,,,,,,G16A381A07-1,IA,Z101,GCr15,XCJS-451-2011-01,86.476000,70.000,0.000,20161026004851,20161026004851,20161108104639,20161108113101,20161125230735,20161125230735,G16A381A07,21
753,,,,,,G16A535D02-1,IA,Z101,C38+N+P,JX1541-2016-02,107.000000,95.000,0.000,20161026015212,20161026015212,20161108105055,20161108114549,20161031080415,20161125170543,G16A535D02,21
754,,,,,,G16A377C04-1,IA,Z101,100Cr6,JXT030-2014-01,100.000000,70.000,0.000,20161026005630,20161026005630,20161108113101,20161108122220,20161106200254,20161125180703,G16A377C04,21
755,,,,,,G16A535D02-2,IA,Z101,C38+N+P,JX1541-2016-02,93.000000,95.000,0.000,20161026013731,20161026013731,20161108120230,20161108125013,20161030125922,20161125175955,G16A535D02,21
756,,,,,,G16A377C04-2,IA,Z101,100Cr6,JXT030-2014-01,100.000000,70.000,0.000,20161026005630,20161026005630,20161108122220,20161108131338,20161106181614,20161125180703,G16A377C04,21
757,,,,,,G16A247A02-1,IA,Z101,SKF3,SKF D33-1 B10001,30.000000,70.000,0.000,20161026001657,20161026001657,20161108131338,20161108132902,20161106090320,20161125220350,G16A247A02,21
